lab_ID,proteomics_0,proteomics_1,proteomics_2,proteomics_3,proteomics_4,proteomics_5,proteomics_6,proteomics_7,proteomics_8,proteomics_9,proteomics_10,proteomics_11,proteomics_12,proteomics_13,proteomics_14,proteomics_15,proteomics_16,proteomics_17,proteomics_18,proteomics_19,proteomics_20,proteomics_21,proteomics_22,proteomics_23,proteomics_24,proteomics_25,proteomics_26,proteomics_27,proteomics_28,proteomics_29,proteomics_30,proteomics_31,proteomics_32,proteomics_33,proteomics_34,proteomics_35,proteomics_36,proteomics_37,proteomics_38,proteomics_39,proteomics_40,proteomics_41,proteomics_42,proteomics_43,proteomics_44,proteomics_45,proteomics_46,proteomics_47,proteomics_48,proteomics_49,proteomics_50,proteomics_51,proteomics_52,proteomics_53,proteomics_54,proteomics_55,proteomics_56,proteomics_57,proteomics_58,proteomics_59,proteomics_60,proteomics_61,proteomics_62,proteomics_63,proteomics_64,proteomics_65,proteomics_66,proteomics_67,proteomics_68,proteomics_69,proteomics_70,proteomics_71,proteomics_72,proteomics_73,proteomics_74,proteomics_75,proteomics_76,proteomics_77,proteomics_78,proteomics_79,proteomics_80,proteomics_81,proteomics_82,proteomics_83,proteomics_84,proteomics_85,proteomics_86,proteomics_87,proteomics_88,proteomics_89,proteomics_90,proteomics_91,proteomics_92,proteomics_93,proteomics_94,proteomics_95,proteomics_96,proteomics_97,proteomics_98,proteomics_99,proteomics_100,proteomics_101,proteomics_102,proteomics_103,proteomics_104,proteomics_105,proteomics_106,proteomics_107,proteomics_108,proteomics_109,proteomics_110,proteomics_111,proteomics_112,proteomics_113,proteomics_114,proteomics_115,proteomics_116,proteomics_117,proteomics_118,proteomics_119
SUBJ0000,51853.212468113736,0.0982608927772355,2.192723292131944e+23,5.2612082800156805e-09,0.06254241337638,0.6107295534770061,,1765469347014733.0,0.1075614080947058,,6.39200526934299,2.86707541029746,0.5415708180699025,7.023619323636684,19.046286107739125,,,,26.85535056760425,2.1334737470992864,3.2877749387975084,1.362377052584491,140731774.027988,,3.7611178681154995e+18,0.4443470674429111,1.1587780449668707e+24,42.0967456345602,3.7304891568060583,7234.803439214275,9.741367811802824,22.29316764638997,10136.02737460402,124.47416809515504,5992.5582586983455,2.228266362090516,2.7820342272416676,0.798868023556943,,4.040668868176294,,,5.757592467683673,-1.6347667842464729e+25,8.893718227287841e+26,4.2580173458141335,,,0.9271690981465582,11.852550849129548,91.75525467300128,83.82290633042848,4.678071464208991e-05,0.171855275529046,3.277446252759027,1.1628810480088023,7.6410463699532825,2.378734153266705e+21,0.8088000628329832,675253.6562518948,0.1267826785147695,0.1010908815165033,0.1233210614447248,6.145279330048271e-07,11252.772778078051,,7.409414682912252,0.1112833977888846,0.768571120114073,5962.825008230993,169084.9616526557,4.255488807492911,0.9538570697931334,0.0008304543691113,52.18733556322279,1.381359173417718,3.9695633538507566,16971.630562631955,4.1792860981304205,0.1663069490957957,1.248327529998266,19854345.474811185,36.53021727227703,4323.516953959983,,0.4563469467910266,2.9570369153469263,0.124850482579669,2.60668603739698,0.2154843330670799,6.9114651076648554,,4.938950563412069e+17,0.0001341646997055,3.0817706497138624,9.038875133124703,3502.514005905335,13069.88096447832,,0.5741100636536899,11.557783275044043,0.1417962481091196,0.0009264896378293,67243412824553.63,0.0197908258480314,3090510.965254349,0.2674854044318502,1.0897569897633244e+23,2.5467517723787623,3.8032539737469504,6.760295881084527,15.885265994944586,561.3127040313585,3035667.878645688,1.0438315058299048e-14,0.371805099026011,146.62293027194147,6.312128160300805,223.1148759320475,148.16102729406396
SUBJ0002,0.9049442419250268,0.247094115679484,2.1896024936523177e+23,2.4280491868381635e+17,0.0468971729722128,0.1147107156560141,,1808391247227192.0,830.1090032643167,0.3796629096272177,0.754971874131752,0.023279190703006,7.938804023913389,3.5475978987524592,4.4753573165531435,0.9700379722979332,8.297592846197947,0.0878858574774499,0.0027858587956837,6.266297763909988,0.052874851479072,0.9779952685003928,56.51124615949582,4.321931301673841,3.492878442238145e+18,4.698135744161347,4.2873043739602943e-13,34.76019678199343,2.505518456260112,0.0018789337302591,9.665094245338022,27.80708075416902,0.0959307105250756,0.0134003912926268,0.0021225653108224,2.9770594282985705,113.02611590743528,364600.3811526253,8.52825100435345e+16,0.2792614834350842,7.07862321029595,0.0649628396601314,0.3132569975667495,-2.17195563744883e+25,5.6413128454143565e+26,4.058150694009856,4.795429187282107,0.0172545987548496,636.3403132948457,13.19897519443104,1.1999505340293322e-06,10.666322489381017,0.0001889887269219,28.43828997015775,9.462371780506398,3.2914439479491135,8.224672594756045,1.611223554708542e+21,500.3729506727265,0.0059154757158213,0.0003434166224045,0.0265014012118939,48.376348149638446,53.65731720765142,0.0021255789399213,0.0014459589129264,23.61838954993424,0.1227522816372676,24.267970312576264,0.2926888944547196,,0.524150290968294,42.28669910965634,3.243788489845194,0.0116684946353664,16.40503895484702,1.832573192435628,4.933443841216711e+16,4.77280337269923,,0.1687932636340053,1825.32230683059,0.0082372018328761,110.29750500805612,0.8976191469292808,,2.6375237687275934,1.1853062795649496,,1.8411631097112375,7.203359753674185,3.9013900496060914,0.0018073445876845,11.6904272617829,3.09976202214687,0.0141672974944048,15.960590190257838,0.0016862699624527,7.404212658810491,10.109474980311676,5.0473426987501835,0.0869305230185455,0.000123852655263,9.584378026424371,0.4721212037565562,0.0010233360529016,0.0342772209576388,994168890542.6296,0.2992577112459109,1.5009256751359828e-17,0.7231342947515832,,0.381492904701933,27857.03199844208,8.144621717380668e-08,10.44172291618113,,6.093053932937367,32487.54993935385,4.63671149270129
SUBJ0003,1.0121123466468882,1.564157697271782,2.2199435955733367e+23,6.918842744306134e-11,1.366746671204448,0.9279569689791874,1.0905704495994588,4098522986788031.0,4388.647311868474,1.221376356094571,1.911180481746101,4.482894967553969,1213.0585001466177,6.805512334348931,3.752190545460315,,1.3131545216683462,0.5052887288370518,2.9931901717690136e-06,,0.5412475861430551,0.594736641714444,,4.182031955745445,3.848130859565932e+18,0.351512255301063,2.3675034690669502e+24,12.758132868006935,0.1380158950655022,,,3.5334958746395815,0.1663102438277073,0.0024741892419953,78.98585803224482,2.0906669104921285,0.0112933769646961,15.08492292868472,239330969034.24243,1.2035414469018029,27091.656240803975,0.0948977640348028,0.540209809245928,-1.258463937021863e+25,8.899465919748043e+26,4.028396877575559,30.982522483788337,1.8857758437627263,0.7752560516375399,3.8659790941509566,0.4812891757672712,0.0558648043472404,2.3267010185116255,1.7876280348483529,1.333026328541335,74.96709088701328,7.444523493741176,3.495472527689443e+21,1.0886515032344106,707998.9189044704,3.162702447926115e-05,0.0006772577983959,1.8918846247865964,3.159217981798495e-09,2264.0876147954978,0.0021154698511247,1.1118447963292697,2.8223373759108505,1.266114331194572,7747.322662914503,286715.383132463,0.2591452877185476,212.72490146200215,0.0163703042059038,23.010072366635605,2.81878837264419,70.18248462036935,,5.301463492018361,0.59238920937483,14.435930053757192,,21180.172584453263,0.0014288923950053,,0.0511002834373755,2.5533103798521393,3.1288390776756567,0.111666355260307,18.025018774288583,5.381794127644033,1.2058244313062092,5.945702284438543e+17,2.958714759568994,2.986417092794478,,348943.89948002534,4180.5813126966195,6.055505929587067,1.6233844841996703,39.866342639571954,1.3077057312031648,0.024230524506883,1.2283943124945492e-05,0.0822956765317303,8.824682641438297,,0.0220612885788882,0.19339458336243,4.133208929636945e-17,9.920446561472831,0.6107364521785196,2.478768137661827,8.405316037802956,625.1533258143963,1.615747812008994,,0.6315351288345755,3.109099242518778,0.8614321955155076
SUBJ0007,0.0023663397466775,0.3954981401239615,,2.681289236032602e-05,0.7694281032794813,2.229234257260794,2.302215357224336,4.1612322214754885e-09,0.000709407852617,334.69462538207955,1.1882326705767985,2.82440670037455,0.1500371921990096,7.05607251254811,0.6094117910552692,86.66021231734277,,20.820886979731505,6.660976212565707,2.5876933660432373,0.0270469388946395,0.5037158600409776,160405518.30054516,4.633289778892541,4.09462365794536e+18,,1.1347938102085671e+24,12.625141128936807,0.3579905457325201,535.6375525280635,9.630103631000047,0.0088004277788208,13.07885417435384,,513.0418920295072,14.978610202953355,1.2933617503788482,0.0011420315074435,6.317659269279349e-12,0.5565204204424935,2.7764316693066893e-08,0.0702123478732906,,-6.624400358123122e+24,1.0494122928089095e+27,5.3152773329409015,8.426516478351509,4.061271019118959e-07,3.794616114429384e-06,10.246009686449948,3616.487023647002,1.3402170689622863,0.0934792078165881,34.49006491549668,0.9494976478953188,0.0292652306365457,0.6239473132180318,2.90925848881742e-12,7.914816863404774e-06,672221.8453160691,0.0116619534135612,5680.82709893048,2528450.2775459727,2216680.720714123,0.0113285441807624,2.8710373146183153e-05,,0.6709377166960953,0.1780289438394225,5493.219715048352,185748.88092888478,0.7048278594705452,0.06492345365258,0.0003285242519068,0.7509294742140776,0.0338800388420481,7.4627733286509965,42499328.49452684,1.4671643316850995,0.0766135096094337,1.1198505752917751,19690867.523800407,,1.0424574838973582,5.9379226130177365,1.265638358170983,3.4059077409346834,0.9134255470680218,9.152683502220652,0.0469252017849032,7.628852856359282,1.13693197176932,2.762571725279736e+16,0.000326693555938,3.24127431509619,4.292241083156122,2.0415360516229697,0.007028570543411,7.225571491704331,3.544560904317202,3.942259940264766,0.8616036208594646,53112484.38091245,53939199.19264213,0.0696932921431541,0.0383440632015344,,4.7307707902346665e-05,3.919501215963203,230743835670148.4,8.088644842228629,0.6478854976719132,1.244879267127574,0.0869116738997861,129755689672.84604,,1.4313491255789643e-06,22.255329227008342,1.6168758851095845e-06,0.1451279640076424
SUBJ0008,15640117.222856091,,2.207167368674676e+23,,151.04965926842343,1.0247247559366726,1.5018889012997851,12179819705755.768,1027.3504639822966,8.8522769216558,9.179570285746616,0.2211969439534734,,8.139700603163481,0.0518987047036738,2.7135567443407567,0.5544941775403023,3.501695819687329,8.104157384136099e-07,0.4644872118213065,0.1448138224688391,0.0353515796212943,182725.33459953617,,3.793207792616121e+18,0.4590286209310264,8.698617360629546e+27,0.9949898659155578,3.857844512257548,91.61466180774347,9.650049915107836,0.0502063187097649,0.0214274428456459,1950984.2377079949,134.32200650670922,4.2192371335948655,3.0328419304036647,0.0001094291867048,1.5480860930712249e-12,7.842688069388306,30781.50700499045,2.5194112767786603,,-1.957149922608888e+25,9.77993637806415e+26,2.3917772426058685,5662062.763102339,,6.669737019697957e-05,0.3514302754181436,0.0620146874972247,,8.014635843001027e-07,2.505216463144186,2.4178149937551927,2.553659712211046,0.1929740804439024,5.297081926971444e+24,8.413718246958759e-05,,299.1052942473003,,327329.3185858897,5.6105273374480834e-05,4556447.267410267,8.536026704344422,280931.03127921163,49.11420663368254,3.76189503388866,226.48225236752924,1.061022542744737e-06,1.554518612122996,0.0106388314410559,0.9221700498383272,0.1132449366878298,0.0137825515532414,1.7366399924154976,3.5347604290762224e-05,0.6680508863287817,,3.502562071752512,1.4049674268745362,0.0049295114730435,266213.36348660605,0.1192715028225792,1.342906835524091,0.5359185342452603,2.611263074169887,0.2845311337293092,0.8546312475851044,6.220240951274221,0.1432206018198973,139712281.9683048,0.0001674873182771,2.924535607994972,0.0696735501078622,9867.552787610875,3251240.992464825,5.261405290726939,3.5818251995809844,1.180472930244904,0.5970803168438411,1.5837690169124204e-05,6687604489.837296,0.3983641725313405,2887609280.162733,14.454481616236686,,3.1150506031939083,0.6483048901417512,4.393565333981651,,6.818362285136937,160.46787868080105,7.904630209013873e-06,6.056402083121047e-09,112.14849195384572,4.010286074443608,87.16241118344662,3.4451279396969814
SUBJ0009,4916.090381598191,,2.219416058376779e+23,,,0.0172413459557156,0.119800774881797,2847069848849990.0,0.0511697386260213,10.48896162871704,9.589302410941189,1.0144539441755809,1.4969420968896705,6.5576673709926245,0.0311616649092384,4.08362056463644,22.22185731799968,6.9564344210588445,560936007.2330548,9.99398669583567,0.130952297633649,,105430427.21976876,4.40335482806015,,2.689740833905989,-9.634999066324739e+22,51.29165386125593,0.8724864235206641,,10.478206376874871,13.075345865368169,6.922915879041321,166.40808208266898,0.0641789284385148,3.016556312992647,0.3265702753300739,1.555546851353118e-08,39066.43064711011,33.8654585606212,0.0001890536491188,24.573400676846305,3.3799330647226062,-6.765386289101638e+24,1.0823130942626159e+27,,0.078829002749717,0.0022789312491901,,9.844550073463562,23.279165256783795,39.436286807763715,3.060758743659852,,0.3201012246918943,0.0340959270025591,7.827692253115162,4.98073702336973e+21,0.0001784899081183,652840.2614849525,0.0003471303783879,0.0182483073773494,15516788381.24394,,0.0008065943563354,0.0003652881859336,1.6188902890030077,25.63442198315497,,4705.188797419532,136207.28452162247,0.2055390746395537,8.649832352681523,222.2518519402421,,,0.2807355598813879,123.03950555781454,5.3034820809303564,0.1103312118634068,0.2276226611592498,18729051.555185832,0.0004460635129701,0.0002487659399333,3.6181713227189434,0.19275454058773,3.2076782970964524,2.776204128450101,0.0610076823023498,0.010938559548175,8.32663667922124,0.1423790520716774,-2.8930798666303475e+17,3.930700421620946,,0.0353477661566192,3.666866313356634,0.0006960940189291,6.717718751899384,0.4672845489261961,,0.1916335752923724,0.0013028684208937,10462595.003466232,0.1079172784576151,180776.23837112344,12.639813432335716,5.233368224446475e+20,1.589734706596602,50082147858972.24,6.44950554095097,0.3445836927718974,0.0545967421768686,35.03508209997497,794604379547124.4,0.0042093937343605,124679.4723590347,1.0625030668634112,100285.4754238838,8.61025820353638
SUBJ0010,0.0005983256446434,0.0461275372232983,2.228173250835352e+23,5.297207364768534e-07,0.6850241711928565,0.0614618977982441,234.9877320722156,1467632690085834.5,0.0242975000006402,19.774358099905175,,0.105261037054954,0.1252174741972216,9.077120055298929,0.0819700845914336,1.4847755616902496,0.0554483913894645,0.973947286986089,2.5585142274677037e-14,25.60557322973345,21.18405224022089,0.0813485276064913,175571847.80058798,4.577731205816449,3.6628074187261553e+18,,1.3342257417686197e+24,29.11736208796726,0.2412058369396449,6.787406262061225e-05,9.727391585382751,1.294043301613769,7.963779290491812e-06,14634.984736779918,6.566745565774585e-05,3.1199434722769652,0.9280525662225828,0.0052809930155036,78.9089902392495,0.0281075664880078,77124217.97858089,2.61818093114111,0.2548659764414115,-1.5171085668152312e+25,1.2810505611385075e+27,4.642812136530459,7200.138547364075,0.0005573734270888,23597126.366761003,9.67638693075883,0.0621043693727616,0.390053665846807,0.0120665134074576,0.857451059726476,1.2162465931352515,0.4073175620623284,7.992436927974818,4.936621216964356e+21,21237319.807072837,700404.023161516,0.0768880236892934,94.65744287513886,,1695.5070615362872,8.770720640740581,,221.0834754482576,0.1383356258383008,2.210654519995922,6328.710923552782,254271.0913157218,,,43.816514973874085,0.065522598089534,2.5251950140492525,2.4344549163688436,5.7726596586576005e-25,4.538516586409852,0.9165997323827586,0.1011628476057182,23840871.167871375,6.196130000108214e-06,0.0002610017421837,0.388231019816836,2.6588717328983016,3.209332422864971,0.0662262344224632,5.39591398880683,13.717646877314362,7.273703613383539,0.0186005253291668,,1.862260516596382e-05,3.1520908861558787,0.2362298821831652,5567.764764394768,10.065945617541775,6.849544380160011,12.865373973926454,28.548694882963694,0.2469584997153206,0.0698512172237726,0.5859361260854125,0.7710481715265657,14.067045485715722,6.68943257741458,0.7112041089606471,0.1643403586308414,2.3173808168869988e-21,10.286354786978741,0.4765405529278336,,4.552535414121952e-05,4.1769453278487574e-10,383.12446158875167,0.0532428508574896,1.1187220063670988,0.0590604563780316,2.977467697875737
SUBJ0012,4.521312185152639,,2.2281777361895454e+23,99164454.82723656,5.264568671738208,16.43266653084605,0.0619947007578812,3.1535731714083496e+16,6644460185.614308,1.8082769540171997,0.5508432335508774,2.142621054090947,0.1038372910466017,6.746303054413103,0.0873709197791537,1.5341175751330245,0.9351855735047412,19.22565115634379,8.579450649329569e-21,1.1082089212851125,1.6935034992740212,5.189690734418149,178310664.23441958,4.215587312702952,4.05622108113333e+18,,1.959034741040379e+24,249.0351810126006,66.07259056102781,11.62981239643408,9.67198718925146,0.2479279754188573,0.0106158630137855,1.2864072038780436,7.77276151295494,9.920888420102134,1.002727843859292,2222.685929556577,123285198774.08112,0.805999800878342,0.5728651763269911,7.413650572548831,5.632244763248766,-1.5472881247170141e+25,9.393594786795179e+26,9.61571463755439,3977.4469943608656,16.155354896226548,10063.314750791646,98.75712316798446,3016.2945932655957,4.071816756112462,17.442133258418444,,0.2487750391820936,0.229492541950345,,2.5865399462995685e+22,14059.24379320373,717549.5920082974,1.1317819848338348e-08,0.0018354355494692,6890.7645143563,6665844759051766.0,0.0968951435170107,0.5240003636499858,2.5169165303248624,,0.2831174277723966,7956.543398240263,264543.72781042894,0.3433950337327088,2.1727172289542387,0.3405230867893449,0.072770868099967,0.8102437661471877,2.6021173553894665,1958842777628828.5,18.90703347797131,0.1084988417355901,43.545021614885165,,0.6068523448163969,67713894.27792054,5.1580561390201565,0.018198574142879,11.00355322209678,,1.7762226537512706,1.323343929414129,6.520926123550138,1.0774957897520467,5.980621234547745e+17,0.0035986383808737,3.230996541361531,7.969242733935733,0.0012910246583863,0.1225242140898298,6.707675731611451,3.986160424004088,0.4865704569217366,0.4454474994562435,0.0216795649238056,1.0749397381023955e-06,8.997338079293764,0.1642700851118695,5.702226003218758,310.7811948914838,0.1537757679325354,6204.651660544848,9.322007484999181,2.0622849783254384,0.1681324646747484,2.3829676286435113,652352248.606698,3377.2176737630252,63286.131173849026,2.5029991516480226,77797.5698087996,23.563982001039168
SUBJ0015,2.9847604881362537,0.7337529169304645,3.6592022601932016e+23,3.7116837862667543e-09,0.3382889921107559,21.865667965168367,0.0645651020396086,6.810410118719323e-08,3.349346587563404,0.0234060396858455,1.5568963206515625,18.288903315169105,0.2136246296717849,3.0706019038819914,1.5816822899014542,0.0675063462480875,0.7154739684309879,0.1993824180119215,0.7770572575712019,5.128075317105344,,,159517821.80121017,0.00286386729697,55505.23170043645,0.0038028191281587,1.226337362038085e+24,0.6386567001733963,0.2082005109149277,298868669.0056454,3.209940513234625,0.2139109104453695,0.2611123357152611,8.633933188634652e-05,173392742.18783805,2.877819177403725,9.008670036011056,142.13689900883855,0.0544733749261547,0.137412576781316,6.177784982822877,0.2165597708006801,67.85389511949855,105815952797.07816,810919.0766623276,6.0795585373402155,1845.5582834019149,4.141495763523699e-05,288.9740865969822,0.6008626331204919,6093.131524965311,0.947110986865313,6606.91018052375,175.85270309371504,0.0939824483700189,1.8857585327747837,5.212535795186932,1241020899958.5537,171.7501006108161,692445.2165150397,8.828419657173767e-05,0.0230855865799352,1.0881451352290207e-13,41004032.58694019,6216159.0752505595,0.0018797021555689,0.0851443285753924,1.4473167333412598,0.3602281475778342,5614.384853915486,199317.69670514783,0.4654704622183152,11.858427975359508,,319.9039162878378,0.1305790250685917,0.019068292341083,3711734.025679746,4.2458473925513145,0.0110142843234569,,27392323.072551847,5.601268072296276,1093350219.0137882,1.94860852682052,1.122633224042508,1.9942237643621523,0.0870629438292254,1.0793514661953107,0.4905318518304743,1.8221705092870184,0.5223483013705921,5.789651439020463e+17,0.0072988475258697,6.842609394932181,0.369816908162375,1825279.5972397137,2320766.107941371,0.0774816188277329,0.6145220523030616,0.3068265730672088,13.66743765495272,0.0012214547674507,3962621515.252246,0.1901372209081342,0.0173360393433448,17.35324683488209,7.815405576409287e+31,,6.584967933846974e-09,10.011296668645663,0.0193147542664513,0.0965542556249172,50826.44714696135,5.315513177432255e-07,0.6735512519872734,55.13018221953941,0.8396702226865786,75.40044208887073,5.838108678503455
SUBJ0016,0.0304305856571131,2.333082644003611,2.2224153644986284e+23,0.2345613173715491,57.39159886608067,0.4860799167021326,0.0627646561881999,-439680593007871.5,1.5165174300894366,1.0986337867438447,0.4229366633534782,1.896001881781477,7.6677882332715,8.90814046755098,0.2519802333646704,0.0288023753420042,0.6246273379940874,0.2875212093202641,2.028471945709129e-11,0.2028007211420792,,2.7500094189048316,166598413.60223582,4.7311420210596244,4.653081850575659e+18,5.519354487173426,1.6272781502426647e+24,19.764958822726378,1.6903000723139954,0.0019213081560064,10.317280397425296,0.2173332580597046,9.87494875052216e-07,11.770515391752143,0.0021417045570099,2.678127888622426,,0.2398701865685236,11002588884129.152,49.636558649655576,38.250624977315,0.2618001377418158,0.643375333863427,,1.3441932251236037e+27,4.259669487821628,,763.1505913647419,132.98421498093953,7.62874771098397,0.1505511339788671,17.2388858159387,0.2899642933210142,0.4160363311679844,14.407598098290691,,6.915467490145386,,167.38585668736013,,0.0045513091857207,0.0024761300195438,179221.18461513676,2.3490468637514916,0.1072901766151108,1.0253444421266773,7.437462295957312,0.0576494100053663,17.92931551913912,6086.978598447374,237881.60681894803,0.2045474609752479,16.668101342489766,107422.02353717136,0.0036287033112567,0.6391192090919227,0.0510901713075597,5.5740598144534394e-06,2.6272231878437946,3.71337958034476,0.0859732916978181,22542426.094781615,0.0101497777305798,0.0341922867881973,0.0750722483705118,0.1002304410529145,2.769748386683714,29.57592009871572,4.24596920714625,1.54192086221245,8.500335643634351,24.5451758012923,4.192783199299219e+17,4.092321074260326,3.189652663927536,2.17229052123552,2.5724308438307004e-06,0.107388065257887,4.111518041966949,0.1246646487147216,0.3068204422743287,0.3188524697196055,0.0045676019374382,,1.188074664150268,1845.7238105176289,0.0850372218489459,0.0063557133842082,2.747490220374927,4.549869820394221e-07,8.623159169846495,0.9736292207954644,1.4606164131738195,0.07846573572882,9.302946158532103,124.1248585552207,0.0006722638321899,0.0496744201402648,0.0007316728681809,1.5609623272597934
